"","Participant","Gender","Fit","Condition","Belonging","WomenContributeNorm","NotMakeFunNorm","ExcludeNorm","FriendlyNorm","GoodatMathNorm","TreatDifferentlyNorm","DefertoMenNorm","AskHelpNorm","Ratio","AverageFace"
"17316","37","1","","6","","","","","","","","","",NA,10
"17415","37","1","","0","","","","","","","","","",NA,6
"17523","37","1","","9","","","","","","","","","",NA,9
"17617","37","1","","6","","","","","","","","","",NA,6
"17718","37","1","","9","","","","","","","","","",NA,10
"17915","37","1","","6","","","","","","","","","",NA,9
"18017","37","1","","0","","","","","","","","","",NA,8
"18412","37","1","","12","","","","","","","","","",NA,11
"18614","37","1","","3","","","","","","","","","",NA,11
"18914","37","1","","3","","","","","","","","","",NA,6
"19116","37","1","","9","","","","","","","","","",NA,17
"19213","37","1","","0","","","","","","","","","",NA,13
"19312","37","1","","0","","","","","","","","","",NA,4
"19619","37","1","","3","","","","","","","","","",NA,10
"19716","37","1","","6","","","","","","","","","",NA,16
"19814","37","1","","12","","","","","","","","","",NA,12
"20017","37","1","","6","","","","","","","","","",NA,12
"100110","47","1","2","0","3","","","","","","","","",NA,NA
"10024","47","1","8","9","6","","","","","","","","",NA,NA
"10032","47","1","7","3","4","","","","","","","","",NA,NA
"10042","47","1","3","12","9","","","","","","","","",NA,NA
"10052","47","1","6","0","8","","","","","","","","",NA,NA
"10072","47","1","7","6","5","","","","","","","","",NA,NA
"10081","47","1","4","3","3","","","","","","","","",NA,NA
"10092","47","1","3","9","4","","","","","","","","",NA,NA
"101010","47","1","7","9","4","","","","","","","","",NA,NA
"101110","47","1","4","3","6","","","","","","","","",NA,NA
"101210","47","1","8","3","6","","","","","","","","",NA,NA
"10134","47","1","8","6","8","","","","","","","","",NA,NA
"10142","47","1","3","0","8","","","","","","","","",NA,NA
"1015","47","1","3","6","3","","","","","","","","",NA,NA
"10161","47","1","6","3","2","","","","","","","","",NA,NA
"10171","47","1","8","0","2","","","","","","","","",NA,NA
"10182","47","1","6","12","9","","","","","","","","",NA,NA
"10191","47","1","6","9","6","","","","","","","","",NA,NA
"10202","47","1","7","6","3","","","","","","","","",NA,NA
"1022","47","1","4","6","6","","","","","","","","",NA,NA
"10231","47","1","2","9","7","","","","","","","","",NA,NA
"10241","47","1","5","6","3","","","","","","","","",NA,NA
"10262","47","1","7","0","3","","","","","","","","",NA,NA
