"","ResponseID","Gender","Age","Image","Condition","Fit","Belonging","Norm_1","Norm_2","Norm_3","Norm_4","Norm_5","Norm_6","Norm_7","Norm_8","Ratio","Average_Face"
"1704","R_2RaotjT4sjpOA0U",2,43,"0men4",0,7,9,3,3,4,7,4,6,1,6,1,3
"1705","R_2RaotjT4sjpOA0U",2,43,"20men1",2,5,6,3,3,4,6,4,5,1,6,6,4
"1706","R_2RaotjT4sjpOA0U",2,43,"20men2",2,5,6,3,4,4,6,3,5,1,5,4,5
"1707","R_2RaotjT4sjpOA0U",2,43,"20men3",2,7,8,3,5,4,5,4,5,2,5,6,3
"1708","R_2RaotjT4sjpOA0U",2,43,"20men4",2,5,6,3,3,6,7,3,5,1,6,3,3
"1709","R_2RaotjT4sjpOA0U",2,43,"50men1",4,7,7,3,4,4,4,3,4,2,4,8,3
"1710","R_2RaotjT4sjpOA0U",2,43,"50men2",4,4,5,3,4,4,5,3,5,1,5,6,4
"1711","R_2RaotjT4sjpOA0U",2,43,"50men3",4,4,5,3,4,3,4,3,4,2,4,8,6
"1712","R_2RaotjT4sjpOA0U",2,43,"50men4",4,3,3,3,4,4,5,4,5,2,5,3,3
"1713","R_2RaotjT4sjpOA0U",2,43,"80men1",6,3,3,3,5,3,4,3,4,2,4,8,5
"1714","R_2RaotjT4sjpOA0U",2,43,"80men2",6,2,1,3,3,3,4,3,4,2,4,10,5
"1715","R_2RaotjT4sjpOA0U",2,43,"80men3",6,3,3,3,5,3,2,3,4,3,4,10,5
"1716","R_2RaotjT4sjpOA0U",2,43,"80men4",6,4,5,3,4,3,2,3,4,2,4,8,4
"1717","R_2RaotjT4sjpOA0U",2,43,"100men1",8,1,1,3,5,4,3,2,4,3,4,11,5
"1718","R_2RaotjT4sjpOA0U",2,43,"100men2",8,1,1,4,5,3,3,3,4,3,4,11,9
"1719","R_2RaotjT4sjpOA0U",2,43,"100men3",8,2,1,2,5,3,1,3,4,2,4,11,8
"1720","R_2RaotjT4sjpOA0U",2,43,"100men4",8,3,2,3,6,3,1,3,4,2,4,10,10
"1721","R_2QQINUvwQzd1QDp",2,20,"0men1",0,8,8,6,2,3,5,5,5,2,5,1,7
"1722","R_2QQINUvwQzd1QDp",2,20,"0men2",0,8,8,5,2,3,6,5,6,2,5,2,9
"1723","R_2QQINUvwQzd1QDp",2,20,"0men3",0,7,8,5,2,3,5,5,5,3,5,1,8
"1724","R_2QQINUvwQzd1QDp",2,20,"0men4",0,9,9,5,2,2,5,5,5,2,4,1,8
"1725","R_2QQINUvwQzd1QDp",2,20,"20men1",2,7,7,6,3,2,5,5,4,3,5,6,12
"1726","R_2QQINUvwQzd1QDp",2,20,"20men2",2,3,3,4,5,5,4,3,4,5,4,2,8
"1727","R_2QQINUvwQzd1QDp",2,20,"20men3",2,7,7,4,3,3,4,5,5,3,5,6,10
"1728","R_2QQINUvwQzd1QDp",2,20,"20men4",2,6,5,5,3,3,4,5,5,3,5,2,8
"1729","R_2QQINUvwQzd1QDp",2,20,"50men1",4,3,4,5,3,2,5,5,6,2,5,6,10
"1730","R_2QQINUvwQzd1QDp",2,20,"50men2",4,4,4,4,3,3,5,4,5,3,5,10,11
"1731","R_2QQINUvwQzd1QDp",2,20,"50men3",4,3,3,2,5,5,3,3,5,5,4,6,9
"1732","R_2QQINUvwQzd1QDp",2,20,"50men4",4,4,4,5,3,4,5,3,4,5,4,4,8
"1733","R_2QQINUvwQzd1QDp",2,20,"80men1",6,3,3,2,5,5,3,3,4,5,3,6,11
"1734","R_2QQINUvwQzd1QDp",2,20,"80men2",6,3,3,2,5,5,3,3,5,4,3,9,10
"1735","R_2QQINUvwQzd1QDp",2,20,"80men3",6,2,2,3,5,5,3,5,4,3,4,10,9
"1736","R_2QQINUvwQzd1QDp",2,20,"80men4",6,4,4,3,4,4,3,3,4,3,3,10,10
"1737","R_2QQINUvwQzd1QDp",2,20,"100men1",8,1,1,2,6,6,2,2,3,6,3,11,13
"1738","R_2QQINUvwQzd1QDp",2,20,"100men2",8,1,5,5,4,5,3,3,4,3,5,11,13
"1739","R_2QQINUvwQzd1QDp",2,20,"100men3",8,1,1,2,5,4,3,3,4,5,4,11,10
"1740","R_2QQINUvwQzd1QDp",2,20,"100men4",8,1,1,2,6,6,2,3,5,5,4,11,13
"1761","R_1MSbpwhIFi8grOO",2,68,"0men1",0,5,5,7,1,1,7,7,7,1,7,3,9
"1762","R_1MSbpwhIFi8grOO",2,68,"0men2",0,5,5,7,1,1,7,7,7,1,7,7,5
"1763","R_1MSbpwhIFi8grOO",2,68,"0men3",0,9,9,7,1,1,7,7,7,1,7,1,6
"1764","R_1MSbpwhIFi8grOO",2,68,"0men4",0,9,9,7,1,4,7,6,6,1,6,4,8
"1765","R_1MSbpwhIFi8grOO",2,68,"20men1",2,7,7,6,3,1,6,7,5,3,5,2,10
"1766","R_1MSbpwhIFi8grOO",2,68,"20men2",2,9,9,5,1,1,7,5,4,1,6,6,9
"1767","R_1MSbpwhIFi8grOO",2,68,"20men3",2,5,5,6,3,4,6,5,5,3,5,3,10
"1768","R_1MSbpwhIFi8grOO",2,68,"20men4",2,9,9,7,4,1,7,6,4,1,6,6,7
"1769","R_1MSbpwhIFi8grOO",2,68,"50men1",4,9,9,7,1,1,7,7,7,1,7,6,8
"1770","R_1MSbpwhIFi8grOO",2,68,"50men2",4,7,7,6,1,4,6,7,6,1,7,9,10
"1771","R_1MSbpwhIFi8grOO",2,68,"50men3",4,5,5,7,1,1,7,7,7,1,7,5,9
"1772","R_1MSbpwhIFi8grOO",2,68,"50men4",4,8,8,6,1,1,6,6,6,1,6,5,10
"1773","R_1MSbpwhIFi8grOO",2,68,"80men1",6,5,5,5,1,1,7,7,7,1,7,8,13
"1774","R_1MSbpwhIFi8grOO",2,68,"80men2",6,8,8,5,1,1,5,5,5,1,5,11,11
"1775","R_1MSbpwhIFi8grOO",2,68,"80men3",6,5,5,3,3,5,3,5,5,2,3,11,10
"1776","R_1MSbpwhIFi8grOO",2,68,"80men4",6,9,9,7,1,1,7,7,4,1,7,5,12
"1777","R_1MSbpwhIFi8grOO",2,68,"100men1",8,1,1,4,4,4,4,5,5,4,5,11,16
"1778","R_1MSbpwhIFi8grOO",2,68,"100men2",8,1,1,1,7,7,1,1,1,7,1,11,14
"1779","R_1MSbpwhIFi8grOO",2,68,"100men3",8,2,2,2,4,4,4,5,5,3,5,11,14
"1780","R_1MSbpwhIFi8grOO",2,68,"100men4",8,2,2,3,2,3,3,3,3,3,3,11,12
"1781","R_bxyGtkUlFCddG0N",1,36,"0men1",0,4,8,1,1,1,1,6,5,4,5,1,7
"1782","R_bxyGtkUlFCddG0N",1,36,"0men2",0,5,6,7,6,6,5,4,4,5,4,1,4
"1783","R_bxyGtkUlFCddG0N",1,36,"0men3",0,4,4,7,7,7,6,5,5,6,7,1,10
"1784","R_bxyGtkUlFCddG0N",1,36,"0men4",0,7,6,7,7,6,5,5,5,4,3,2,7
"1785","R_bxyGtkUlFCddG0N",1,36,"20men1",2,7,5,7,7,6,5,4,5,5,6,4,11
"1786","R_bxyGtkUlFCddG0N",1,36,"20men2",2,6,7,6,5,4,6,5,4,3,4,6,12
"1787","R_bxyGtkUlFCddG0N",1,36,"20men3",2,6,7,6,5,4,5,3,4,3,4,7,9
"1788","R_bxyGtkUlFCddG0N",1,36,"20men4",2,2,4,2,3,4,4,4,4,4,4,6,7
"1789","R_bxyGtkUlFCddG0N",1,36,"50men1",4,6,6,7,6,6,5,5,4,4,5,7,10
"1790","R_bxyGtkUlFCddG0N",1,36,"50men2",4,8,5,5,5,6,7,5,3,4,4,6,11
"1791","R_bxyGtkUlFCddG0N",1,36,"50men3",4,6,6,3,4,5,6,6,5,4,5,7,12
"1792","R_bxyGtkUlFCddG0N",1,36,"50men4",4,8,9,7,6,5,6,5,4,4,3,7,12
"1793","R_bxyGtkUlFCddG0N",1,36,"80men1",6,7,6,3,2,2,4,3,4,5,6,7,13
"1794","R_bxyGtkUlFCddG0N",1,36,"80men2",6,1,4,4,4,5,4,4,3,4,4,9,4
"1795","R_bxyGtkUlFCddG0N",1,36,"80men3",6,5,6,7,6,5,3,3,2,4,5,9,13
"1796","R_bxyGtkUlFCddG0N",1,36,"80men4",6,6,6,5,4,4,5,5,4,4,3,9,16
"1797","R_bxyGtkUlFCddG0N",1,36,"100men1",8,2,4,1,2,1,1,1,2,1,2,11,3
"1798","R_bxyGtkUlFCddG0N",1,36,"100men2",8,5,5,2,2,3,4,3,4,5,6,11,7
"1799","R_bxyGtkUlFCddG0N",1,36,"100men3",8,5,5,4,4,5,4,4,5,4,4,11,8
"1800","R_bxyGtkUlFCddG0N",1,36,"100men4",8,7,6,3,3,2,2,3,5,3,4,11,10
"1881","R_bjXGMAa8yfQCsKh",2,28,"0men1",0,9,9,6,1,4,7,7,7,1,5,1,1
"1882","R_bjXGMAa8yfQCsKh",2,28,"0men2",0,9,9,7,1,4,7,4,7,1,7,1,1
"1883","R_bjXGMAa8yfQCsKh",2,28,"0men3",0,9,9,7,1,4,7,4,7,1,7,1,1
"1884","R_bjXGMAa8yfQCsKh",2,28,"0men4",0,9,9,7,1,5,7,3,7,1,6,1,1
"1885","R_bjXGMAa8yfQCsKh",2,28,"20men1",2,7,7,5,3,2,6,5,6,2,3,3,8
"1886","R_bjXGMAa8yfQCsKh",2,28,"20men2",2,9,9,7,1,2,7,5,7,1,3,3,12
"1887","R_bjXGMAa8yfQCsKh",2,28,"20men3",2,9,9,7,2,3,7,6,7,1,5,3,2
"1888","R_bjXGMAa8yfQCsKh",2,28,"20men4",2,9,9,7,2,4,7,7,7,2,4,3,4
"1889","R_bjXGMAa8yfQCsKh",2,28,"50men1",4,9,9,7,1,1,6,7,7,1,2,6,9
"1890","R_bjXGMAa8yfQCsKh",2,28,"50men2",4,9,9,5,4,4,4,5,4,3,2,6,4
"1891","R_bjXGMAa8yfQCsKh",2,28,"50men3",4,7,7,5,6,3,4,2,5,5,2,6,11
"1892","R_bjXGMAa8yfQCsKh",2,28,"50men4",4,9,9,6,6,2,5,7,6,5,4,6,10
"1893","R_bjXGMAa8yfQCsKh",2,28,"80men1",6,3,3,3,5,4,4,3,4,3,2,7,16
"1894","R_bjXGMAa8yfQCsKh",2,28,"80men2",6,5,5,3,6,7,4,4,4,6,2,5,11
"1895","R_bjXGMAa8yfQCsKh",2,28,"80men3",6,3,3,2,6,4,2,4,4,6,2,9,15
"1896","R_bjXGMAa8yfQCsKh",2,28,"80men4",6,3,2,3,6,4,4,3,5,4,3,9,18
"1897","R_bjXGMAa8yfQCsKh",2,28,"100men1",8,1,1,1,7,6,1,2,3,7,1,11,21
"1898","R_bjXGMAa8yfQCsKh",2,28,"100men2",8,5,5,1,7,2,1,1,2,6,1,11,10
"1899","R_bjXGMAa8yfQCsKh",2,28,"100men3",8,2,1,1,7,6,1,1,2,1,1,11,21
"1900","R_bjXGMAa8yfQCsKh",2,28,"100men4",8,1,1,3,4,3,3,3,4,4,2,11,21
"1901","R_YaCDppSmk70BKvf",2,28,"0men1",0,9,9,7,3,7,7,5,5,1,5,1,5
"1902","R_YaCDppSmk70BKvf",2,28,"0men2",0,9,9,7,1,7,7,5,5,1,5,1,10
"1903","R_YaCDppSmk70BKvf",2,28,"0men3",0,9,9,7,3,7,7,5,5,1,5,1,12
"1904","R_YaCDppSmk70BKvf",2,28,"0men4",0,9,9,7,1,7,7,5,5,1,5,1,10
"1905","R_YaCDppSmk70BKvf",2,28,"20men1",2,5,5,4,1,5,4,5,5,1,5,3,12
"1906","R_YaCDppSmk70BKvf",2,28,"20men2",2,7,7,6,2,2,6,5,5,2,5,3,9
"1907","R_YaCDppSmk70BKvf",2,28,"20men3",2,6,6,5,1,3,6,5,5,1,5,4,7
"1908","R_YaCDppSmk70BKvf",2,28,"20men4",2,8,8,6,2,3,7,5,5,1,5,2,10
"1909","R_YaCDppSmk70BKvf",2,28,"50men1",4,7,6,5,3,2,7,6,6,2,6,4,10
"1910","R_YaCDppSmk70BKvf",2,28,"50men2",4,3,2,5,2,4,5,5,5,1,5,3,8
"1911","R_YaCDppSmk70BKvf",2,28,"50men3",4,5,5,5,2,3,4,5,5,2,5,6,9
"1912","R_YaCDppSmk70BKvf",2,28,"50men4",4,7,6,7,2,5,6,5,5,1,5,8,10
"1913","R_YaCDppSmk70BKvf",2,28,"80men1",6,4,3,5,2,3,5,5,5,2,5,6,6
"1914","R_YaCDppSmk70BKvf",2,28,"80men2",6,3,3,5,3,3,4,5,5,2,5,8,10
"1915","R_YaCDppSmk70BKvf",2,28,"80men3",6,2,2,4,3,3,4,4,4,3,4,10,2
"1916","R_YaCDppSmk70BKvf",2,28,"80men4",6,4,4,5,1,1,5,5,5,2,5,9,11
"1917","R_YaCDppSmk70BKvf",2,28,"100men1",8,1,1,1,7,7,1,3,4,7,5,11,13
"1918","R_YaCDppSmk70BKvf",2,28,"100men2",8,1,1,1,6,7,1,5,5,5,5,11,8
"1919","R_YaCDppSmk70BKvf",2,28,"100men3",8,1,1,1,5,6,1,5,5,5,5,1,3
"1920","R_YaCDppSmk70BKvf",2,28,"100men4",8,1,1,1,7,7,1,5,5,5,5,9,11
"1921","R_ClFpM1gBZdHwCfT",2,37,"0men1",0,3,2,6,4,2,7,6,7,1,6,1,6
"1922","R_ClFpM1gBZdHwCfT",2,37,"0men2",0,5,4,6,6,2,6,5,5,1,3,1,3
"1923","R_ClFpM1gBZdHwCfT",2,37,"0men3",0,3,4,5,2,3,5,4,4,2,3,1,4
"1924","R_ClFpM1gBZdHwCfT",2,37,"0men4",0,6,6,7,4,1,7,7,7,1,4,1,1
"1925","R_ClFpM1gBZdHwCfT",2,37,"20men1",2,5,5,7,6,1,7,7,7,1,7,3,7
"1926","R_ClFpM1gBZdHwCfT",2,37,"20men2",2,2,2,3,4,2,4,4,4,2,3,4,6
"1927","R_ClFpM1gBZdHwCfT",2,37,"20men3",2,3,2,4,3,3,4,4,4,3,4,5,4
"1928","R_ClFpM1gBZdHwCfT",2,37,"20men4",2,6,6,5,4,3,5,5,5,2,5,2,1
"1929","R_ClFpM1gBZdHwCfT",2,37,"50men1",4,3,2,3,2,2,3,4,4,2,3,6,3
"1930","R_ClFpM1gBZdHwCfT",2,37,"50men2",4,2,2,3,3,3,4,4,4,2,3,4,3
"1931","R_ClFpM1gBZdHwCfT",2,37,"50men3",4,5,4,4,4,4,4,4,4,2,4,9,6
"1932","R_ClFpM1gBZdHwCfT",2,37,"50men4",4,2,2,3,3,4,3,3,3,4,3,7,1
"1933","R_ClFpM1gBZdHwCfT",2,37,"80men1",6,6,5,3,3,3,3,3,4,3,4,8,5
"1934","R_ClFpM1gBZdHwCfT",2,37,"80men2",6,2,3,4,3,3,4,4,4,2,4,10,3
"1935","R_ClFpM1gBZdHwCfT",2,37,"80men3",6,4,3,3,4,4,3,3,3,4,3,10,2
"1936","R_ClFpM1gBZdHwCfT",2,37,"80men4",6,4,4,5,3,3,5,3,5,2,5,8,3
"1937","R_ClFpM1gBZdHwCfT",2,37,"100men1",8,2,2,1,6,5,1,3,3,7,1,11,8
"1938","R_ClFpM1gBZdHwCfT",2,37,"100men2",8,2,3,3,6,6,1,3,4,6,2,11,8
"1939","R_ClFpM1gBZdHwCfT",2,37,"100men3",8,2,2,3,2,3,3,5,5,2,4,11,7
"1940","R_ClFpM1gBZdHwCfT",2,37,"100men4",8,2,2,3,3,3,3,4,4,3,4,11,9
"1961","R_3fdC99JPbIaGfsy",1,21,"0men1",0,1,1,4,3,4,4,4,4,3,4,1,5
"1962","R_3fdC99JPbIaGfsy",1,21,"0men2",0,1,1,4,3,4,4,4,4,2,4,1,5
"1963","R_3fdC99JPbIaGfsy",1,21,"0men3",0,1,1,4,3,3,5,4,4,3,4,1,4
"1964","R_3fdC99JPbIaGfsy",1,21,"0men4",0,1,1,5,3,3,6,5,5,3,5,1,5
"1965","R_3fdC99JPbIaGfsy",1,21,"20men1",2,1,1,5,4,3,5,5,5,3,5,4,7
"1966","R_3fdC99JPbIaGfsy",1,21,"20men2",2,1,1,5,3,3,6,5,5,3,5,3,7
"1967","R_3fdC99JPbIaGfsy",1,21,"20men3",2,1,1,4,2,4,3,4,4,3,4,3,9
"1968","R_3fdC99JPbIaGfsy",1,21,"20men4",2,2,2,5,3,3,5,5,5,3,5,2,8
"1969","R_3fdC99JPbIaGfsy",1,21,"50men1",4,1,1,5,3,3,5,5,5,3,5,6,13
"1970","R_3fdC99JPbIaGfsy",1,21,"50men2",4,1,1,5,4,3,5,5,5,3,5,3,7
"1971","R_3fdC99JPbIaGfsy",1,21,"50men3",4,1,1,5,3,4,4,5,5,3,5,4,7
"1972","R_3fdC99JPbIaGfsy",1,21,"50men4",4,1,1,5,4,3,5,5,5,3,5,5,4
"1973","R_3fdC99JPbIaGfsy",1,21,"80men1",6,1,1,5,3,5,4,5,5,4,5,5,6
"1974","R_3fdC99JPbIaGfsy",1,21,"80men2",6,1,1,5,3,3,4,5,5,3,5,9,12
"1975","R_3fdC99JPbIaGfsy",1,21,"80men3",6,1,1,4,3,3,5,5,5,3,5,10,6
"1976","R_3fdC99JPbIaGfsy",1,21,"80men4",6,2,2,5,3,5,4,5,5,3,5,3,9
"1977","R_3fdC99JPbIaGfsy",1,21,"100men1",8,1,1,5,3,5,4,5,5,3,5,11,17
"1978","R_3fdC99JPbIaGfsy",1,21,"100men2",8,1,1,4,3,4,3,4,4,3,4,11,13
"1979","R_3fdC99JPbIaGfsy",1,21,"100men3",8,1,1,5,3,3,3,5,5,3,5,11,8
"1980","R_3fdC99JPbIaGfsy",1,21,"100men4",8,1,1,5,3,3,4,5,5,3,5,9,16
"1981","R_210oVfhOA174NID",2,25,"0men1",0,7,5,4,4,3,5,5,5,3,6,1,15
"1982","R_210oVfhOA174NID",2,25,"0men2",0,5,7,4,3,5,6,3,4,5,4,1,6
"1983","R_210oVfhOA174NID",2,25,"0men3",0,5,7,5,4,5,6,5,5,4,4,4,7
"1984","R_210oVfhOA174NID",2,25,"0men4",0,6,8,5,3,5,6,4,3,4,5,6,12
"1985","R_210oVfhOA174NID",2,25,"20men1",2,8,5,5,4,4,6,5,4,5,6,6,6
"1986","R_210oVfhOA174NID",2,25,"20men2",2,5,4,5,4,5,5,4,5,3,5,7,10
"1987","R_210oVfhOA174NID",2,25,"20men3",2,6,6,5,3,5,4,4,5,5,5,9,6
"1988","R_210oVfhOA174NID",2,25,"20men4",2,6,8,5,5,4,5,5,5,5,4,2,8
"1989","R_210oVfhOA174NID",2,25,"50men1",4,6,7,5,4,5,3,5,5,6,4,8,10
"1990","R_210oVfhOA174NID",2,25,"50men2",4,6,3,4,4,3,5,5,4,5,5,2,7
"1991","R_210oVfhOA174NID",2,25,"50men3",4,5,6,4,3,5,6,6,4,3,3,6,11
"1992","R_210oVfhOA174NID",2,25,"50men4",4,5,3,5,4,5,5,6,5,4,6,4,9
"1993","R_210oVfhOA174NID",2,25,"80men1",6,5,6,5,5,6,3,5,5,3,5,4,13
"1994","R_210oVfhOA174NID",2,25,"80men2",6,4,3,4,3,3,5,4,3,5,3,10,12
"1995","R_210oVfhOA174NID",2,25,"80men3",6,6,7,3,5,5,4,5,5,3,4,8,10
"1996","R_210oVfhOA174NID",2,25,"80men4",6,6,7,4,3,5,6,3,5,3,5,6,11
"1997","R_210oVfhOA174NID",2,25,"100men1",8,6,6,4,5,3,5,4,5,5,4,11,12
"1998","R_210oVfhOA174NID",2,25,"100men2",8,7,8,3,4,5,4,4,5,5,4,9,7
"1999","R_210oVfhOA174NID",2,25,"100men3",8,5,7,5,4,3,5,5,5,4,5,8,14
"2000","R_210oVfhOA174NID",2,25,"100men4",8,4,5,5,5,6,4,5,4,5,7,3,10
"2001","R_2CK6oUE0ZHnnTS1",2,34,"0men1",0,8,8,5,1,1,7,5,5,1,4,1,4
"2002","R_2CK6oUE0ZHnnTS1",2,34,"0men2",0,9,9,7,1,4,7,6,6,1,6,1,4
"2003","R_2CK6oUE0ZHnnTS1",2,34,"0men3",0,7,8,5,3,1,7,5,5,1,4,1,6
"2004","R_2CK6oUE0ZHnnTS1",2,34,"0men4",0,8,8,7,1,4,7,7,7,1,5,1,4
"2005","R_2CK6oUE0ZHnnTS1",2,34,"20men1",2,6,6,5,1,1,5,5,5,1,5,2,5
"2006","R_2CK6oUE0ZHnnTS1",2,34,"20men2",2,6,6,4,1,1,5,5,5,1,4,3,3
"2007","R_2CK6oUE0ZHnnTS1",2,34,"20men3",2,7,8,5,1,1,5,5,5,1,4,9,5
"2008","R_2CK6oUE0ZHnnTS1",2,34,"20men4",2,8,9,5,1,3,6,6,6,1,5,2,5
"2009","R_2CK6oUE0ZHnnTS1",2,34,"50men1",4,6,6,5,1,1,5,5,5,1,5,6,4
"2010","R_2CK6oUE0ZHnnTS1",2,34,"50men2",4,8,8,5,1,1,5,6,6,1,5,6,4
"2011","R_2CK6oUE0ZHnnTS1",2,34,"50men3",4,8,8,5,1,1,5,5,5,1,5,6,6
"2012","R_2CK6oUE0ZHnnTS1",2,34,"50men4",4,5,5,4,1,1,5,5,5,1,4,5,7
"2013","R_2CK6oUE0ZHnnTS1",2,34,"80men1",6,4,4,5,1,1,5,5,5,1,5,8,5
"2014","R_2CK6oUE0ZHnnTS1",2,34,"80men2",6,3,3,4,1,2,5,5,5,1,4,9,4
"2015","R_2CK6oUE0ZHnnTS1",2,34,"80men3",6,2,2,5,1,3,6,6,6,1,5,9,3
"2016","R_2CK6oUE0ZHnnTS1",2,34,"80men4",6,5,5,4,1,1,5,5,5,1,4,5,4
"2017","R_2CK6oUE0ZHnnTS1",2,34,"100men1",8,1,1,3,4,4,2,4,4,2,2,11,2
"2018","R_2CK6oUE0ZHnnTS1",2,34,"100men2",8,2,1,3,2,4,2,4,4,2,3,11,3
"2019","R_2CK6oUE0ZHnnTS1",2,34,"100men3",8,2,2,3,4,4,2,4,5,2,3,11,3
"2020","R_2CK6oUE0ZHnnTS1",2,34,"100men4",8,2,1,3,4,4,2,4,4,4,3,11,4
"2021","R_32WPxKI21Vno5NO",1,23,"0men1",0,1,4,2,5,4,5,3,4,5,5,2,3
"2022","R_32WPxKI21Vno5NO",1,23,"0men2",0,1,1,5,5,4,4,5,5,3,5,4,7
"2023","R_32WPxKI21Vno5NO",1,23,"0men3",0,1,1,4,5,5,5,3,4,4,4,1,4
"2024","R_32WPxKI21Vno5NO",1,23,"0men4",0,1,1,1,3,3,5,1,4,4,4,1,3
"2025","R_32WPxKI21Vno5NO",1,23,"20men1",2,3,1,2,2,2,2,5,5,5,5,2,3
"2026","R_32WPxKI21Vno5NO",1,23,"20men2",2,3,3,1,3,1,5,4,4,4,5,7,10
"2027","R_32WPxKI21Vno5NO",1,23,"20men3",2,3,3,3,4,4,4,4,5,5,5,3,2
"2028","R_32WPxKI21Vno5NO",1,23,"20men4",2,1,1,3,5,4,4,3,6,3,6,2,1
"2029","R_32WPxKI21Vno5NO",1,23,"50men1",4,5,6,2,3,4,4,4,3,5,5,7,12
